abz5,1236,223397,100,0.5,300,1449
abz5,1236,223397,100,0.8,300,1459
abz5,1236,223397,100,0.9,300,1469
abz5,1236,223397,200,0.5,300,1479
abz5,1239,454362,100,0.5,300,909
abz5,1239,454362,100,0.8,300,919
abz5,1239,454362,100,0.9,300,929
abz5,1239,454362,200,0.5,300,939
abz5,1242,279019,100,0.5,300,1749
abz5,1242,279019,100,0.8,300,1759
abz5,1242,279019,100,0.9,300,1769
abz5,1242,279019,200,0.5,300,1779
abz5,1245,470922,100,0.5,300,309
abz5,1245,470922,100,0.8,300,319
abz5,1245,470922,100,0.9,300,329
abz5,1245,470922,200,0.5,300,339
abz5,1245,470922,200,0.8,300,349
abz5,1248,729981,100,0.5,300,1149
abz5,1248,729981,100,0.8,300,1159
abz5,1248,729981,100,0.9,300,1169
abz5,1248,729981,200,0.5,300,1179
abz5,1248,729981,200,0.8,300,1189
abz5,1248,729981,200,0.9,300,1199
abz5,1248,944889,200,0.9,300,479
abz5,1249,505485,100,0.5,300,1329
abz5,1249,505485,100,0.8,300,1339
abz5,1249,505485,100,0.9,300,1349
abz5,1249,505485,200,0.5,300,1359
abz5,1249,505485,200,0.8,300,1369
abz5,1250,422159,100,0.5,300,69
abz5,1250,422159,100,0.8,300,79
abz5,1250,422159,100,0.9,300,89
abz5,1250,422159,200,0.5,300,99
abz5,1250,422159,200,0.8,300,109
abz5,1251,10080,100,0.5,300,669
abz5,1251,10080,100,0.8,300,679
abz5,1251,10080,100,0.9,300,689
abz5,1251,10080,200,0.5,300,699
abz5,1251,10080,200,0.8,300,709
abz5,1251,10080,200,0.9,300,719
abz5,1251,598795,100,0.8,300,979
abz5,1251,598795,100,0.9,300,989
abz5,1251,598795,200,0.5,300,999
abz5,1251,61306,100,0.5,300,789
abz5,1251,61306,100,0.8,300,799
abz5,1251,61306,100,0.9,300,809
abz5,1251,61306,200,0.5,300,819
abz5,1251,61306,200,0.8,300,829
abz5,1251,61306,200,0.9,300,839
abz5,1252,17047,100,0.5,300,1569
abz5,1252,17047,100,0.8,300,1579
abz5,1252,17047,100,0.9,300,1589
abz5,1252,17047,200,0.5,300,1599
abz5,1252,17047,200,0.8,300,1609
abz5,1252,17047,200,0.9,300,1619
abz5,1252,411031,100,0.5,300,549
abz5,1252,411031,100,0.8,300,559
abz5,1252,411031,100,0.9,300,569
abz5,1252,411031,200,0.5,300,579
abz5,1252,411031,200,0.8,300,589
abz5,1252,422159,200,0.9,300,119
abz5,1252,483850,100,0.5,300,189
abz5,1252,483850,100,0.8,300,199
abz5,1252,483850,100,0.9,300,209
abz5,1252,483850,200,0.5,300,219
abz5,1252,483850,200,0.8,300,229
abz5,1252,483850,200,0.9,300,239
abz5,1252,77435,100,0.5,300,129
abz5,1252,77435,100,0.8,300,139
abz5,1252,77435,100,0.9,300,149
abz5,1252,77435,200,0.5,300,159
abz5,1252,77435,200,0.8,300,169
abz5,1252,85765,100,0.5,300,249
abz5,1252,85765,100,0.8,300,259
abz5,1252,85765,100,0.9,300,269
abz5,1252,85765,200,0.5,300,279
abz5,1252,85765,200,0.8,300,289
abz5,1252,85765,200,0.9,300,299
abz5,1252,948152,200,0.9,300,659
abz5,1253,20611,100,0.5,300,369
abz5,1253,20611,100,0.8,300,379
abz5,1253,20611,100,0.9,300,389
abz5,1253,20611,200,0.5,300,399
abz5,1253,367530,100,0.5,300,1629
abz5,1253,367530,100,0.8,300,1639
abz5,1253,367530,100,0.9,300,1649
abz5,1253,367530,200,0.5,300,1659
abz5,1253,367530,200,0.8,300,1669
abz5,1253,367530,200,0.9,300,1679
abz5,1253,505485,200,0.9,300,1379
abz5,1253,757870,100,0.5,300,729
abz5,1253,757870,100,0.8,300,739
abz5,1253,757870,100,0.9,300,749
abz5,1253,757870,200,0.5,300,759
abz5,1253,757870,200,0.8,300,769
abz5,1253,948152,100,0.5,300,609
abz5,1253,948152,100,0.8,300,619
abz5,1253,948152,100,0.9,300,629
abz5,1253,948152,200,0.5,300,639
abz5,1253,948152,200,0.8,300,649
abz5,1254,454362,200,0.8,300,949
abz5,1254,458995,100,0.5,300,1209
abz5,1254,458995,100,0.8,300,1219
abz5,1254,458995,100,0.9,300,1229
abz5,1254,458995,200,0.5,300,1239
abz5,1254,458995,200,0.8,300,1249
abz5,1254,458995,200,0.9,300,1259
abz5,1254,944889,100,0.5,300,429
abz5,1254,944889,100,0.8,300,439
abz5,1254,944889,100,0.9,300,449
abz5,1254,944889,200,0.5,300,459
abz5,1254,944889,200,0.8,300,469
abz5,1254,946303,100,0.5,300,1689
abz5,1254,946303,100,0.8,300,1699
abz5,1254,946303,100,0.9,300,1709
abz5,1254,946303,200,0.5,300,1719
abz5,1254,946303,200,0.8,300,1729
abz5,1255,273009,100,0.5,300,9
abz5,1255,273009,100,0.8,300,19
abz5,1255,273009,100,0.9,300,29
abz5,1255,273009,200,0.5,300,39
abz5,1255,273009,200,0.8,300,49
abz5,1257,958412,100,0.5,300,1509
abz5,1257,958412,100,0.8,300,1519
abz5,1257,958412,100,0.9,300,1529
abz5,1257,958412,200,0.5,300,1539
abz5,1257,958412,200,0.8,300,1549
abz5,1257,958412,200,0.9,300,1559
abz5,1258,273009,200,0.9,300,59
abz5,1258,598795,100,0.5,300,969
abz5,1260,279019,200,0.8,300,1789
abz5,1260,411031,200,0.9,300,599
abz5,1260,470922,200,0.9,300,359
abz5,1260,505272,100,0.5,300,489
abz5,1260,505272,100,0.8,300,499
abz5,1260,505272,100,0.9,300,509
abz5,1260,505272,200,0.5,300,519
abz5,1260,505272,200,0.8,300,529
abz5,1260,505272,200,0.9,300,539
abz5,1260,634044,100,0.5,300,1269
abz5,1260,634044,100,0.8,300,1279
abz5,1260,634044,100,0.9,300,1289
abz5,1260,634044,200,0.5,300,1299
abz5,1260,634044,200,0.8,300,1309
abz5,1260,634044,200,0.9,300,1319
abz5,1260,715603,200,0.9,300,1439
abz5,1260,946303,200,0.9,300,1739
abz5,1261,279019,200,0.9,300,1799
abz5,1261,464997,100,0.5,300,1029
abz5,1261,464997,100,0.8,300,1039
abz5,1261,464997,100,0.9,300,1049
abz5,1261,464997,200,0.5,300,1059
abz5,1261,464997,200,0.8,300,1069
abz5,1261,464997,200,0.9,300,1079
abz5,1261,873184,200,0.9,300,899
abz5,1262,20611,200,0.8,300,409
abz5,1262,20611,200,0.9,300,419
abz5,1262,223397,200,0.8,300,1489
abz5,1262,223397,200,0.9,300,1499
abz5,1263,873184,100,0.5,300,849
abz5,1263,873184,100,0.9,300,869
abz5,1263,873184,200,0.5,300,879
abz5,1263,873184,200,0.8,300,889
abz5,1264,741519,200,0.8,300,1129
abz5,1264,741519,200,0.9,300,1139
abz5,1266,454362,200,0.9,300,959
abz5,1266,598795,200,0.8,300,1009
abz5,1266,598795,200,0.9,300,1019
abz5,1267,715603,100,0.5,300,1389
abz5,1267,715603,100,0.8,300,1399
abz5,1267,715603,100,0.9,300,1409
abz5,1267,715603,200,0.5,300,1419
abz5,1267,715603,200,0.8,300,1429
abz5,1267,741519,100,0.5,300,1089
abz5,1267,741519,100,0.8,300,1099
abz5,1267,741519,100,0.9,300,1109
abz5,1267,741519,200,0.5,300,1119
abz5,1267,757870,200,0.9,300,779
abz5,1267,77435,200,0.9,300,179
abz5,1268,873184,100,0.8,300,859
abz6,945,464997,200,0.9,300,1077
abz6,948,10080,200,0.9,300,717
abz6,948,223397,100,0.5,300,1447
abz6,948,223397,100,0.8,300,1457
abz6,948,223397,100,0.9,300,1467
abz6,948,223397,200,0.5,300,1477
abz6,948,223397,200,0.8,300,1487
abz6,948,273009,200,0.9,300,57
abz6,948,464997,100,0.5,300,1027
abz6,948,464997,100,0.8,300,1037
abz6,948,464997,100,0.9,300,1047
abz6,948,464997,200,0.5,300,1057
abz6,948,464997,200,0.8,300,1067
abz6,948,483850,100,0.5,300,187
abz6,948,483850,100,0.8,300,197
abz6,948,483850,100,0.9,300,207
abz6,948,483850,200,0.5,300,217
abz6,948,483850,200,0.9,300,237
abz6,948,505272,200,0.9,300,537
abz6,948,634044,100,0.5,300,1267
abz6,948,634044,100,0.8,300,1277
abz6,948,634044,100,0.9,300,1287
abz6,948,634044,200,0.5,300,1297
abz6,948,741519,200,0.9,300,1137
abz6,948,757870,200,0.8,300,767
abz6,948,77435,100,0.5,300,127
abz6,948,77435,100,0.8,300,137
